order_id,customer_id,order_date,city,state,category,product,quantity,unit_price,discount_pct,shipping_days,returned,rating,review_text
O106963,U10636,2026-06-15,Philadelphia,PA,Beauty,Electric Toothbrush,1,81.8,0,2,0,4,"Perfect shade, long lasting."
O106964,U12059,2026-06-15,Charlotte,NC,Beauty,Electric Toothbrush,1,68.93,0,6,0,3,Decent for daily use.
O106965,U12639,2026-06-15,Dallas,TX,Apparel,Waterproof Rain Shell,1,128.38,0,4,0,5,"Comfortable and stylish, wearing it constantly."
O106966,U13249,2026-06-15,Jacksonville,FL,Electronics,Wireless Earbuds Pro,4,134.58,15,8,1,4,"Fantastic value, works better than my old premium one. Took over a week to arrive. Had to return it."
O106967,U12052,2026-06-15,Atlanta,GA,Apparel,Waterproof Rain Shell,1,132.8,30,2,0,4,True to size and beautifully made.
O106968,U13379,2026-06-15,Atlanta,GA,Sports & Outdoors,Insulated Water Bottle 32oz,3,30.3,0,2,0,4,Kept me dry through a storm.
O106969,U11563,2026-06-15,Jacksonville,FL,Electronics,Wireless Earbuds Pro,1,126.01,0,2,0,4,Exceeded expectations. Fast shipping.
O106970,U11927,2026-06-15,Dallas,TX,Home & Kitchen,Weighted Blanket,1,77.92,0,4,1,5,"Solid build, highly recommend."
O106971,U10073,2026-06-15,Philadelphia,PA,Home & Kitchen,Cold Brew Coffee Maker,1,37.04,0,3,0,5,Great quality for the price.
O106972,U11688,2026-06-15,New York,NY,Electronics,Noise-Cancelling Headphones,2,260.34,0,6,0,5,"Setup took two minutes, flawless since."
O106973,U11166,2026-06-15,Minneapolis,MN,Electronics,Noise-Cancelling Headphones,2,256.79,0,3,0,5,"Setup took two minutes, flawless since."
O106974,U12424,2026-06-15,Philadelphia,PA,Sports & Outdoors,Trail Running Shoes,3,131.34,0,4,0,4,Kept me dry through a storm.
O106975,U12651,2026-06-15,Dallas,TX,Apparel,Leather Ankle Boots,2,159.16,40,5,1,3,"Decent quality, a bit tight around the waist. Had to return it."
O106976,U10561,2026-06-16,Austin,TX,Electronics,Noise-Cancelling Headphones,1,225.57,30,5,0,3,Good value but feels a little plasticky.
O106977,U12553,2026-06-16,New York,NY,Beauty,Beard Grooming Kit,2,36.71,0,4,1,3,"Works okay, a bit pricey."
O106978,U12211,2026-06-16,Houston,TX,Electronics,Action Camera Mini,3,191.79,10,3,0,5,Excellent sound and battery lasts for days.
O106979,U13422,2026-06-16,New York,NY,Home & Kitchen,Air Fryer 5qt,3,103.33,0,2,0,4,Exactly what our kitchen needed.
O106980,U12634,2026-06-16,Chicago,IL,Apparel,Running Tights,2,47.66,0,3,0,3,"Nice color, fabric thinner than expected."
O106981,U11256,2026-06-16,San Francisco,CA,Apparel,Leather Ankle Boots,2,155.27,40,1,0,3,"Fits okay after washing, average overall."
O106982,U10901,2026-06-16,San Antonio,TX,Home & Kitchen,Weighted Blanket,1,81.68,0,2,0,3,Solid but heavier than expected.
O106983,U12631,2026-06-16,Chicago,IL,Apparel,Merino Wool Sweater,2,97.84,50,2,0,4,Best jacket I have owned.
O106984,U11242,2026-06-17,New York,NY,Toys & Games,Strategy Board Game,1,45.17,0,2,0,3,Fun but a few pieces are flimsy. Delivered in two days.
O106985,U11079,2026-06-17,Chicago,IL,Apparel,Merino Wool Sweater,3,91.86,10,5,0,3,Fine for the price.
O106986,U12949,2026-06-17,Charlotte,NC,Apparel,Slim Fit Chinos,1,60.53,0,5,1,2,Zipper broke the second time I wore it. Sent it back for a refund.
O106987,U11214,2026-06-17,Houston,TX,Apparel,Linen Summer Dress,4,64.49,15,4,0,3,Fine for the price.
O106988,U11109,2026-06-17,Los Angeles,CA,Toys & Games,Plush Dinosaur,5,18.63,30,1,0,5,Perfect birthday gift.
O106989,U12943,2026-06-17,New York,NY,Home & Kitchen,Cast Iron Skillet,1,44.01,0,3,0,5,Exactly what our kitchen needed.
O106990,U10720,2026-06-17,Dallas,TX,Electronics,Portable Power Bank 20k,1,39.81,15,1,0,4,Crisp picture and fast interface.
O106991,U13223,2026-06-17,New York,NY,Home & Kitchen,Ceramic Dinnerware Set,1,82.98,10,3,0,4,Use it every single day.
O106992,U10935,2026-06-17,Dallas,TX,Electronics,Mechanical Keyboard,2,120.79,25,5,0,3,"Does the job, nothing special."
O106993,U10315,2026-06-17,Nashville,TN,Apparel,Classic Denim Jacket,1,81.05,10,2,0,4,Fits perfectly and the fabric is lovely.
O106994,U12717,2026-06-17,Houston,TX,Beauty,Hydrating Face Mask Pack,1,19.45,40,5,0,4,"Perfect shade, long lasting."
O106995,U11897,2026-06-18,New York,NY,Toys & Games,1000-piece Jigsaw Puzzle,3,22.97,0,4,0,4,Well made and educational.
O106996,U13213,2026-06-18,Chicago,IL,Apparel,Leather Ankle Boots,1,128.48,40,5,1,2,Runs two sizes small and the stitching came apart after one wash. Returned it.
O106997,U12949,2026-06-18,New York,NY,Home & Kitchen,Bamboo Cutting Board Set,4,33.15,10,6,0,5,"Sturdy, beautiful and works perfectly."
O106998,U10093,2026-06-18,New York,NY,Toys & Games,Building Blocks 500pc,3,42.61,0,4,0,4,Engaging and sturdy.
O106999,U12435,2026-06-18,Philadelphia,PA,Toys & Games,Building Blocks 500pc,1,38.33,50,3,0,4,Perfect birthday gift.
O107000,U12209,2026-06-18,New York,NY,Electronics,Wireless Earbuds Pro,3,115.73,0,2,1,4,"Fantastic value, works better than my old premium one. Returned it."
O107001,U11410,2026-06-18,New York,NY,Sports & Outdoors,Camping Tent 2P,1,135.0,40,4,0,4,Kept me dry through a storm.
O107002,U11639,2026-06-18,Minneapolis,MN,Beauty,Nail Polish Gift Set,3,25.66,15,2,0,4,Lovely packaging and product.
O107003,U13020,2026-06-18,Atlanta,GA,Toys & Games,STEM Robotics Kit,1,89.61,0,6,0,4,Perfect birthday gift.
O107004,U10263,2026-06-18,San Diego,CA,Sports & Outdoors,Trail Running Shoes,2,129.98,25,1,0,3,Sturdy but bulky.
O107005,U10199,2026-06-18,Honolulu,HI,Beauty,Beard Grooming Kit,2,35.33,15,6,0,4,Skin feels noticeably smoother.
O107006,U10899,2026-06-18,New York,NY,Electronics,Action Camera Mini,3,188.83,0,5,0,4,Crisp picture and fast interface.
O107007,U10222,2026-06-19,San Antonio,TX,Toys & Games,Kids Art Easel,1,63.01,10,4,0,4,Engaging and sturdy.
O107008,U10518,2026-06-19,Phoenix,AZ,Apparel,Slim Fit Chinos,2,56.95,50,2,0,4,"Warm, soft and well stitched. Delivered in two days."
O107009,U11339,2026-06-19,Anchorage,AK,Toys & Games,Plush Dinosaur,1,18.61,30,6,0,4,Well made and educational.
O107010,U11788,2026-06-19,Charlotte,NC,Sports & Outdoors,Camping Tent 2P,2,129.28,0,1,0,3,Sturdy but bulky.
O107011,U12611,2026-06-19,Houston,TX,Sports & Outdoors,Adjustable Dumbbells,2,243.63,0,3,0,5,Kept me dry through a storm.
O107012,U13462,2026-06-19,San Antonio,TX,Electronics,Noise-Cancelling Headphones,1,250.53,0,4,0,4,"Setup took two minutes, flawless since."
O107013,U11276,2026-06-19,Houston,TX,Home & Kitchen,Cast Iron Skillet,2,41.54,30,3,0,5,Use it every single day.
O107014,U10754,2026-06-19,Los Angeles,CA,Home & Kitchen,Robot Vacuum,4,291.21,0,2,0,3,Does what it says.
O107015,U12892,2026-06-19,Anchorage,AK,Home & Kitchen,Cast Iron Skillet,4,43.86,0,7,0,4,Use it every single day. Arrived much later than promised.
O107016,U12871,2026-06-19,New York,NY,Electronics,Mechanical Keyboard,2,111.84,0,1,0,3,Good value but feels a little plasticky.
O107017,U12538,2026-06-19,New York,NY,Home & Kitchen,Weighted Blanket,1,80.07,15,7,0,3,"Good enough, instructions unclear. Took over a week to arrive."
O107018,U13032,2026-06-19,San Diego,CA,Toys & Games,STEM Robotics Kit,1,86.39,0,5,0,4,Hours of fun for the whole family.
O107019,U12279,2026-06-19,San Diego,CA,Electronics,Mechanical Keyboard,1,98.7,0,3,0,4,Crisp picture and fast interface.
O107020,U10609,2026-06-19,Jacksonville,FL,Sports & Outdoors,Foam Roller,5,25.69,30,2,0,5,Lightweight and well made.
O107021,U10431,2026-06-19,Nashville,TN,Apparel,Graphic Cotton Tee,1,24.31,20,6,1,4,True to size and beautifully made.
O107022,U10532,2026-06-19,New York,NY,Electronics,Action Camera Mini,1,205.37,0,3,0,5,Excellent sound and battery lasts for days.
O107023,U10362,2026-06-19,Nashville,TN,Home & Kitchen,Cold Brew Coffee Maker,3,32.01,0,3,1,5,"Sturdy, beautiful and works perfectly."
O107024,U11268,2026-06-19,New York,NY,Electronics,Wireless Earbuds Pro,1,124.69,10,3,0,4,"Fantastic value, works better than my old premium one."
O107025,U12298,2026-06-19,Philadelphia,PA,Toys & Games,Building Blocks 500pc,1,41.59,25,4,0,4,Hours of fun for the whole family.
O107026,U12161,2026-06-19,Phoenix,AZ,Beauty,Vitamin C Serum,1,32.13,30,4,0,5,"Gentle, effective and smells great."
O107027,U11591,2026-06-20,Philadelphia,PA,Sports & Outdoors,Insulated Water Bottle 32oz,1,27.62,0,2,0,4,Durable and comfortable on long runs.
O107028,U11375,2026-06-20,Chicago,IL,Home & Kitchen,Weighted Blanket,2,77.83,50,2,0,4,Exactly what our kitchen needed.
O107029,U11776,2026-06-20,Dallas,TX,Beauty,Mineral Sunscreen SPF50,1,21.68,0,5,0,5,My new daily essential.
O107030,U12799,2026-06-20,New York,NY,Sports & Outdoors,Insulated Water Bottle 32oz,4,29.59,0,5,0,4,Perfect for my home gym.
O107031,U11577,2026-06-20,New York,NY,Apparel,Classic Denim Jacket,3,80.54,50,4,0,4,"Great quality, exactly as pictured."
O107032,U10825,2026-06-20,Boise,ID,Sports & Outdoors,Adjustable Dumbbells,1,230.33,0,5,0,4,Kept me dry through a storm.
O107033,U12547,2026-06-20,New York,NY,Sports & Outdoors,Insulated Water Bottle 32oz,1,29.91,50,3,0,5,Durable and comfortable on long runs.
O107034,U10260,2026-06-20,Los Angeles,CA,Sports & Outdoors,Yoga Mat Premium,3,46.57,0,2,0,5,Perfect for my home gym. Arrived quickly.
O107035,U11563,2026-06-20,New York,NY,Toys & Games,Building Blocks 500pc,1,36.68,20,1,0,3,"Okay, batteries drain fast. Arrived quickly."
O107036,U10338,2026-06-20,Austin,TX,Sports & Outdoors,Yoga Mat Premium,2,41.0,0,3,0,4,Kept me dry through a storm.
O107037,U10158,2026-06-20,Minneapolis,MN,Apparel,Graphic Cotton Tee,3,23.03,0,7,1,2,Fabric feels cheap and the color faded immediately. Shipping took forever. Had to return it.
O107038,U10775,2026-06-20,Dallas,TX,Electronics,Smart Home Speaker,1,90.75,30,2,0,4,"Fantastic value, works better than my old premium one."
O107039,U12825,2026-06-20,Houston,TX,Apparel,Graphic Cotton Tee,2,24.07,30,2,0,4,"Great quality, exactly as pictured. Fast shipping."
O107040,U13008,2026-06-20,New York,NY,Apparel,Classic Denim Jacket,1,77.9,0,7,0,4,True to size and beautifully made. Delivery was very slow.
O107041,U11191,2026-06-20,Los Angeles,CA,Apparel,Leather Ankle Boots,1,149.99,20,1,1,4,"Warm, soft and well stitched. Sent it back for a refund."
O107042,U10898,2026-06-20,Boston,MA,Sports & Outdoors,Foam Roller,2,25.74,15,2,0,4,Lightweight and well made.
O107043,U10185,2026-06-21,San Antonio,TX,Apparel,Slim Fit Chinos,1,62.65,10,3,0,3,Fine for the price.
O107044,U10239,2026-06-21,Jacksonville,FL,Sports & Outdoors,Insulated Water Bottle 32oz,2,29.9,20,4,0,5,Lightweight and well made.
O107045,U10713,2026-06-21,Dallas,TX,Apparel,Classic Denim Jacket,1,79.05,40,4,1,3,"Decent quality, a bit tight around the waist."
O107046,U10089,2026-06-21,Las Vegas,NV,Apparel,Running Tights,2,48.05,20,8,1,4,"Warm, soft and well stitched. Shipping took forever. Had to return it."
O107047,U11016,2026-06-21,Minneapolis,MN,Apparel,Running Tights,2,49.31,30,3,0,3,"Fits okay after washing, average overall."
O107048,U11016,2026-06-21,Chicago,IL,Home & Kitchen,Robot Vacuum,1,307.93,0,1,0,3,Solid but heavier than expected.
O107049,U13188,2026-06-21,Nashville,TN,Electronics,4K Streaming Stick,3,46.28,0,4,0,4,Build quality is superb.
O107050,U10283,2026-06-21,Philadelphia,PA,Electronics,Wireless Earbuds Pro,2,124.99,0,2,0,5,Crisp picture and fast interface.
O107051,U10021,2026-06-21,Indianapolis,IN,Apparel,Running Tights,1,47.32,20,2,0,4,"Comfortable and stylish, wearing it constantly. Delivered in two days."
O107052,U11583,2026-06-21,Memphis,TN,Sports & Outdoors,Cycling Helmet,2,67.55,10,4,1,3,"Works fine, straps are short. Returned it."
O107053,U12196,2026-06-21,Los Angeles,CA,Beauty,Hydrating Face Mask Pack,3,16.51,0,1,0,4,Great results in two weeks.
O107054,U10085,2026-06-21,Omaha,NE,Sports & Outdoors,Insulated Water Bottle 32oz,1,30.08,0,6,0,4,Lightweight and well made.
O107055,U11427,2026-06-21,New York,NY,Electronics,Noise-Cancelling Headphones,4,256.69,10,2,1,3,"Okay, app could be better. Had to return it."
O107056,U12888,2026-06-21,San Diego,CA,Sports & Outdoors,Trail Running Shoes,2,109.46,10,3,0,4,Lightweight and well made.
O107057,U10336,2026-06-21,Chicago,IL,Home & Kitchen,Cold Brew Coffee Maker,1,35.37,15,3,0,4,Great quality for the price.
O107058,U11090,2026-06-21,Houston,TX,Home & Kitchen,Ceramic Dinnerware Set,1,92.9,10,3,0,4,Great quality for the price.
O107059,U11223,2026-06-22,Houston,TX,Home & Kitchen,Weighted Blanket,1,81.54,0,3,0,4,Use it every single day.
O107060,U10650,2026-06-22,New York,NY,Toys & Games,Kids Art Easel,1,64.42,30,2,0,4,"Great quality pieces, easy instructions."
O107061,U12800,2026-06-22,Philadelphia,PA,Electronics,Action Camera Mini,2,200.42,0,6,0,5,Build quality is superb.
O107062,U12291,2026-06-22,New York,NY,Beauty,Vitamin C Serum,2,35.58,0,4,0,4,My new daily essential.
O107063,U12883,2026-06-22,Seattle,WA,Sports & Outdoors,Foam Roller,1,25.88,0,5,0,3,"Comfortable enough, grip could be better."
O107064,U11927,2026-06-22,San Francisco,CA,Electronics,Portable Power Bank 20k,1,40.13,0,3,0,5,"Fantastic value, works better than my old premium one."
O107065,U10816,2026-06-22,Detroit,MI,Beauty,Mineral Sunscreen SPF50,5,20.55,0,4,0,3,"Works okay, a bit pricey."
O107066,U11911,2026-06-22,Memphis,TN,Toys & Games,STEM Robotics Kit,1,99.14,10,3,0,4,"Great quality pieces, easy instructions."
O107067,U12189,2026-06-22,Seattle,WA,Electronics,Portable Power Bank 20k,1,36.42,0,4,0,4,"Setup took two minutes, flawless since."
O107068,U12121,2026-06-22,New York,NY,Apparel,Merino Wool Sweater,2,106.86,10,2,0,2,"Sizing chart is useless, way too tight in the shoulders."
O107069,U10922,2026-06-22,New York,NY,Electronics,Mechanical Keyboard,3,108.08,0,4,0,4,Exceeded expectations.
O107070,U10888,2026-06-22,Philadelphia,PA,Home & Kitchen,Cast Iron Skillet,4,42.38,50,3,0,5,"Sturdy, beautiful and works perfectly."
O107071,U12994,2026-06-22,Columbus,OH,Home & Kitchen,Bamboo Cutting Board Set,2,29.43,10,4,0,4,Use it every single day.
O107072,U12361,2026-06-22,Phoenix,AZ,Sports & Outdoors,Insulated Water Bottle 32oz,4,30.54,0,2,0,5,Kept me dry through a storm.
O107073,U12219,2026-06-23,Indianapolis,IN,Electronics,Wireless Earbuds Pro,2,126.29,15,1,0,5,"Fantastic value, works better than my old premium one. Fast shipping."
O107074,U10283,2026-06-23,Chicago,IL,Toys & Games,Plush Dinosaur,1,18.39,10,5,0,4,Well made and educational.
O107075,U13268,2026-06-23,Charlotte,NC,Sports & Outdoors,Trail Running Shoes,1,110.65,0,8,0,3,Okay quality for the price. Took over a week to arrive.
O107076,U13181,2026-06-23,Phoenix,AZ,Electronics,Smart Home Speaker,1,89.37,0,2,0,5,Excellent sound and battery lasts for days.
O107077,U10886,2026-06-23,Las Vegas,NV,Sports & Outdoors,Foam Roller,1,23.98,0,6,0,4,Excellent grip and cushioning.
O107078,U12171,2026-06-23,Seattle,WA,Home & Kitchen,Ceramic Dinnerware Set,1,87.46,15,2,1,3,"Good enough, instructions unclear. Fast shipping. Had to return it."
O107079,U12441,2026-06-23,Houston,TX,Home & Kitchen,Bamboo Cutting Board Set,4,28.59,30,2,0,5,Exactly what our kitchen needed. Fast shipping.
O107080,U10234,2026-06-23,New York,NY,Electronics,Wireless Earbuds Pro,1,142.47,0,2,0,4,"Setup took two minutes, flawless since."
O107081,U11336,2026-06-23,New York,NY,Apparel,Merino Wool Sweater,3,101.14,40,4,0,3,Looks good but wrinkles easily.
O107082,U13400,2026-06-23,Nashville,TN,Home & Kitchen,Bamboo Cutting Board Set,3,28.22,10,2,0,5,"Solid build, highly recommend."
O107083,U10090,2026-06-23,Los Angeles,CA,Apparel,Running Tights,4,48.51,0,4,0,4,"Comfortable and stylish, wearing it constantly."
O107084,U12440,2026-06-23,New York,NY,Apparel,Waterproof Rain Shell,2,129.75,0,3,1,3,"Nice color, fabric thinner than expected."
O107085,U11912,2026-06-23,Nashville,TN,Apparel,Slim Fit Chinos,3,64.06,15,4,0,3,"Decent quality, a bit tight around the waist."
O107086,U12544,2026-06-23,New York,NY,Apparel,Slim Fit Chinos,1,63.57,10,7,0,3,"Nice color, fabric thinner than expected. Delivery was very slow."
O107087,U12030,2026-06-24,Houston,TX,Sports & Outdoors,Cycling Helmet,2,61.21,25,2,0,4,Excellent grip and cushioning.
O107088,U13239,2026-06-24,San Antonio,TX,Toys & Games,Remote Control Car,2,55.56,50,6,1,4,"Great quality pieces, easy instructions."
O107089,U12992,2026-06-24,Phoenix,AZ,Sports & Outdoors,Cycling Helmet,1,66.02,0,3,0,5,Durable and comfortable on long runs.
O107090,U12636,2026-06-24,Detroit,MI,Electronics,4K Streaming Stick,1,47.06,0,4,0,5,Crisp picture and fast interface.
O107091,U10982,2026-06-24,Boston,MA,Toys & Games,1000-piece Jigsaw Puzzle,1,21.0,0,3,0,3,Fun but a few pieces are flimsy.
O107092,U10701,2026-06-24,Los Angeles,CA,Beauty,Hair Dryer Ionic,1,55.19,0,1,0,3,"Works okay, a bit pricey."
O107093,U12462,2026-06-24,Houston,TX,Apparel,Slim Fit Chinos,3,60.55,15,1,0,4,"Great quality, exactly as pictured. Delivered in two days."
O107094,U13154,2026-06-24,San Diego,CA,Toys & Games,Strategy Board Game,1,42.53,0,3,0,5,Hours of fun for the whole family.
O107095,U13099,2026-06-24,Houston,TX,Electronics,Portable Power Bank 20k,2,40.71,0,4,0,4,Build quality is superb.
O107096,U11655,2026-06-24,Omaha,NE,Apparel,Linen Summer Dress,1,72.96,10,6,0,4,Best jacket I have owned.
O107097,U10538,2026-06-25,New York,NY,Sports & Outdoors,Yoga Mat Premium,1,41.59,30,2,0,5,"Great gear, worth every penny."
O107098,U11620,2026-06-25,Denver,CO,Toys & Games,Strategy Board Game,1,39.16,10,3,0,5,Well made and educational.
O107099,U11440,2026-06-25,Las Vegas,NV,Toys & Games,Plush Dinosaur,3,21.38,0,4,0,4,Hours of fun for the whole family.
O107100,U11463,2026-06-25,Austin,TX,Home & Kitchen,Bamboo Cutting Board Set,1,29.59,0,3,0,4,"Sturdy, beautiful and works perfectly."
O107101,U10761,2026-06-25,New York,NY,Apparel,Running Tights,2,48.13,30,4,0,4,True to size and beautifully made.
O107102,U13241,2026-06-25,New York,NY,Home & Kitchen,Air Fryer 5qt,1,102.24,25,3,0,5,"Solid build, highly recommend."
O107103,U11941,2026-06-25,New York,NY,Sports & Outdoors,Adjustable Dumbbells,2,230.8,0,6,0,4,Kept me dry through a storm.
O107104,U11066,2026-06-25,Jacksonville,FL,Electronics,Action Camera Mini,3,184.89,15,5,0,4,Excellent sound and battery lasts for days.
O107105,U11693,2026-06-25,New York,NY,Electronics,Noise-Cancelling Headphones,1,246.89,0,4,0,5,"Fantastic value, works better than my old premium one."
O107106,U13407,2026-06-25,Los Angeles,CA,Toys & Games,1000-piece Jigsaw Puzzle,1,20.71,40,2,1,3,Nice but overpriced. Delivered in two days. Had to return it.
O107107,U12115,2026-06-25,Salt Lake City,UT,Apparel,Waterproof Rain Shell,4,126.71,10,5,1,4,"Comfortable and stylish, wearing it constantly."
O107108,U13209,2026-06-25,Philadelphia,PA,Apparel,Classic Denim Jacket,1,81.56,40,2,0,4,Fits perfectly and the fabric is lovely. Fast shipping.
O107109,U13066,2026-06-25,San Francisco,CA,Toys & Games,Strategy Board Game,1,48.58,20,2,0,3,"Good concept, mediocre build."
O107110,U11144,2026-06-25,Philadelphia,PA,Beauty,Nail Polish Gift Set,1,25.68,15,4,0,4,Lovely packaging and product.
O107111,U12257,2026-06-25,New York,NY,Apparel,Leather Ankle Boots,1,155.17,0,1,0,5,True to size and beautifully made. Fast shipping.
O107112,U10508,2026-06-25,Chicago,IL,Apparel,Merino Wool Sweater,1,96.75,50,2,0,5,Fits perfectly and the fabric is lovely.
O107113,U10734,2026-06-25,New York,NY,Beauty,Vitamin C Serum,3,31.31,15,2,0,4,Lovely packaging and product.
O107114,U10595,2026-06-26,Houston,TX,Sports & Outdoors,Adjustable Dumbbells,1,255.02,0,4,0,4,"Great gear, worth every penny."
O107115,U11634,2026-06-26,Jacksonville,FL,Apparel,Running Tights,1,48.04,50,7,0,3,"Decent quality, a bit tight around the waist. Delivery was very slow."
O107116,U12214,2026-06-26,Minneapolis,MN,Apparel,Linen Summer Dress,2,70.72,40,6,1,3,"Nice color, fabric thinner than expected."
O107117,U12939,2026-06-26,Columbus,OH,Beauty,Mineral Sunscreen SPF50,1,24.05,0,4,0,4,"Gentle, effective and smells great."
O107118,U13339,2026-06-26,Charlotte,NC,Home & Kitchen,Ceramic Dinnerware Set,3,92.43,10,6,0,4,Exactly what our kitchen needed.
O107119,U10603,2026-06-26,Boston,MA,Apparel,Slim Fit Chinos,2,54.37,15,5,0,3,Fine for the price.
O107120,U11037,2026-06-26,Miami,FL,Sports & Outdoors,Insulated Water Bottle 32oz,1,29.77,25,6,0,4,Perfect for my home gym.
O107121,U10235,2026-06-26,Houston,TX,Beauty,Hair Dryer Ionic,2,57.38,25,3,1,3,Pleasant but no dramatic results yet. Had to return it.
O107122,U12177,2026-06-26,New York,NY,Electronics,Action Camera Mini,2,187.18,0,4,0,4,"Fantastic value, works better than my old premium one."
O107123,U10489,2026-06-26,Portland,OR,Home & Kitchen,Robot Vacuum,2,277.46,15,10,0,2,Poor build quality for the price. Delivery was very slow.
O107124,U10095,2026-06-26,Indianapolis,IN,Electronics,Portable Power Bank 20k,2,38.82,15,5,0,3,"Does the job, nothing special."
O107125,U10632,2026-06-26,New York,NY,Apparel,Merino Wool Sweater,2,88.83,10,4,0,4,True to size and beautifully made.
O107126,U10746,2026-06-26,Houston,TX,Beauty,Vitamin C Serum,1,32.88,0,2,0,4,Lovely packaging and product.
O107127,U11791,2026-06-26,New York,NY,Beauty,Vitamin C Serum,2,31.02,40,3,0,4,Skin feels noticeably smoother.
O107128,U11749,2026-06-27,Chicago,IL,Sports & Outdoors,Adjustable Dumbbells,3,251.87,0,1,0,5,Durable and comfortable on long runs.
O107129,U13354,2026-06-27,Nashville,TN,Apparel,Slim Fit Chinos,1,62.19,20,4,0,3,Looks good but wrinkles easily.
O107130,U11854,2026-06-27,Jacksonville,FL,Toys & Games,Plush Dinosaur,2,18.77,0,1,0,5,"Great quality pieces, easy instructions."
O107131,U11116,2026-06-27,Charlotte,NC,Electronics,Wireless Earbuds Pro,1,130.59,50,5,1,3,Good value but feels a little plasticky. Returned it.
O107132,U11933,2026-06-27,Phoenix,AZ,Home & Kitchen,Bamboo Cutting Board Set,4,30.94,25,3,0,5,Cooks evenly and cleans up easily.
O107133,U11858,2026-06-27,Los Angeles,CA,Apparel,Linen Summer Dress,1,64.53,0,3,0,4,"Comfortable and stylish, wearing it constantly."
O107134,U13346,2026-06-27,New York,NY,Toys & Games,Plush Dinosaur,2,20.35,20,3,0,5,Engaging and sturdy.
O107135,U13438,2026-06-27,Philadelphia,PA,Electronics,Noise-Cancelling Headphones,2,228.74,40,1,1,3,"Does the job, nothing special. Had to return it."
O107136,U10626,2026-06-27,Denver,CO,Home & Kitchen,Air Fryer 5qt,1,95.62,0,2,0,5,Exactly what our kitchen needed. Delivered in two days.
O107137,U12491,2026-06-27,Los Angeles,CA,Toys & Games,1000-piece Jigsaw Puzzle,1,21.49,0,3,0,4,Well made and educational.
O107138,U11407,2026-06-27,Boston,MA,Apparel,Leather Ankle Boots,1,152.11,0,3,1,3,"Decent quality, a bit tight around the waist. Returned it."
O107139,U10294,2026-06-27,Los Angeles,CA,Sports & Outdoors,Camping Tent 2P,4,137.22,0,3,0,5,Kept me dry through a storm.
O107140,U11850,2026-06-27,Memphis,TN,Apparel,Graphic Cotton Tee,1,24.31,40,8,0,4,"Great quality, exactly as pictured."
O107141,U10101,2026-06-27,Philadelphia,PA,Electronics,Action Camera Mini,1,207.87,0,4,0,4,Excellent sound and battery lasts for days.
O107142,U11875,2026-06-27,Houston,TX,Sports & Outdoors,Trail Running Shoes,1,116.89,0,1,0,5,Perfect for my home gym. Fast shipping.
O107143,U12487,2026-06-28,Los Angeles,CA,Apparel,Classic Denim Jacket,1,82.1,0,5,1,2,Fit was completely off; sent it back. Sent it back for a refund.
O107144,U10981,2026-06-28,Memphis,TN,Apparel,Leather Ankle Boots,1,142.55,0,3,0,4,"Warm, soft and well stitched."
O107145,U13340,2026-06-28,New York,NY,Electronics,Mechanical Keyboard,1,109.69,0,6,0,4,"Setup took two minutes, flawless since."
O107146,U11863,2026-06-28,Los Angeles,CA,Apparel,Running Tights,1,48.27,30,2,0,5,"Comfortable and stylish, wearing it constantly."
O107147,U12323,2026-06-28,Los Angeles,CA,Beauty,Beard Grooming Kit,1,37.03,0,2,0,5,Skin feels noticeably smoother. Delivered in two days.
O107148,U11101,2026-06-28,Atlanta,GA,Home & Kitchen,Cold Brew Coffee Maker,1,32.07,0,4,0,4,Great quality for the price.
O107149,U12663,2026-06-28,Seattle,WA,Apparel,Linen Summer Dress,4,72.68,30,4,0,2,Fit was completely off; sent it back.
O107150,U12162,2026-06-28,New York,NY,Apparel,Running Tights,4,45.77,0,3,0,3,"Decent quality, a bit tight around the waist."
O107151,U13450,2026-06-28,Salt Lake City,UT,Sports & Outdoors,Cycling Helmet,2,60.58,0,5,0,5,Kept me dry through a storm.
O107152,U12229,2026-06-29,Chicago,IL,Toys & Games,1000-piece Jigsaw Puzzle,3,21.43,40,5,0,4,Engaging and sturdy.
O107153,U11709,2026-06-29,Indianapolis,IN,Sports & Outdoors,Yoga Mat Premium,1,44.49,0,4,0,5,Durable and comfortable on long runs.
O107154,U11864,2026-06-29,Las Vegas,NV,Apparel,Running Tights,2,44.06,0,3,0,4,"Warm, soft and well stitched."
O107155,U12480,2026-06-29,Philadelphia,PA,Apparel,Waterproof Rain Shell,1,116.57,30,4,0,3,Looks good but wrinkles easily.
O107156,U10075,2026-06-29,Omaha,NE,Apparel,Graphic Cotton Tee,2,26.26,30,4,1,3,Looks good but wrinkles easily. Returned it.
O107157,U12440,2026-06-29,Los Angeles,CA,Apparel,Classic Denim Jacket,2,83.98,30,5,0,4,Best jacket I have owned.
O107158,U12878,2026-06-29,Los Angeles,CA,Sports & Outdoors,Camping Tent 2P,2,135.16,0,3,0,4,Durable and comfortable on long runs.
O107159,U12338,2026-06-29,Chicago,IL,Apparel,Linen Summer Dress,2,69.5,25,1,0,3,"Decent quality, a bit tight around the waist."
O107160,U12807,2026-06-29,New York,NY,Toys & Games,Kids Art Easel,3,73.61,30,1,0,3,Kids liked it for a week.
